,id,latest.completion.consumer_rate,latest.student.size,latest.student.enrollment.all,latest.student.enrollment.undergrad_12_month,latest.student.enrollment.grad_12_month,latest.student.demographics.race_ethnicity.white,latest.student.demographics.race_ethnicity.black,latest.student.demographics.race_ethnicity.hispanic,latest.student.demographics.race_ethnicity.asian,latest.student.demographics.race_ethnicity.aian,latest.student.demographics.race_ethnicity.nhpi,latest.student.demographics.race_ethnicity.two_or_more,latest.student.demographics.race_ethnicity.non_resident_alien,latest.student.demographics.race_ethnicity.unknown,latest.student.demographics.race_ethnicity.white_non_hispanic,latest.student.demographics.race_ethnicity.black_non_hispanic,latest.student.demographics.race_ethnicity.asian_pacific_islander,latest.student.demographics.race_ethnicity.aian_prior_2009,latest.student.demographics.race_ethnicity.hispanic_prior_2009,latest.student.demographics.race_ethnicity.unknown_2000,latest.student.demographics.race_ethnicity.white_2000,latest.student.demographics.race_ethnicity.black_2000,latest.student.demographics.race_ethnicity.api_2000,latest.student.demographics.race_ethnicity.aian_2000,latest.student.demographics.race_ethnicity.hispanic_2000,latest.student.demographics.non_resident_aliens_2000,latest.student.demographics.age_entry,latest.student.demographics.age_entry_squared,latest.student.demographics.over_23_at_entry,latest.student.demographics.female_share,latest.student.demographics.married,latest.student.demographics.dependent,latest.student.demographics.veteran,latest.student.demographics.first_generation,latest.student.demographics.avg_family_income,latest.student.demographics.median_family_income,latest.student.demographics.avg_family_income_independents,latest.student.demographics.avg_family_income_log,latest.student.demographics.avg_family_income_independents_log,latest.student.demographics.share_white.home_ZIP,latest.student.demographics.share_black.home_ZIP,latest.student.demographics.share_asian.home_ZIP,latest.student.demographics.share_hispanic.home_ZIP,latest.student.demographics.share_bachelors_degree_age25.home_ZIP,latest.student.demographics.share_professional_degree_age25.home_ZIP,latest.student.demographics.share_born_US.home_ZIP,latest.student.demographics.median_hh_income,latest.student.demographics.poverty_rate,latest.student.demographics.unemployment,latest.student.demographics.median_hh_income_log,latest.student.demographics.men,latest.student.demographics.women,latest.student.part_time_share,latest.student.part_time_share_2000,latest.student.share_first.time_full.time,latest.student.retention_rate.four_year.full_time,latest.student.retention_rate.four_year.part_time,latest.student.retention_rate.four_year.full_time_pooled,latest.student.retention_rate.four_year.part_time_pooled,latest.student.retention_rate.lt_four_year.full_time,latest.student.retention_rate.lt_four_year.part_time,latest.student.retention_rate.lt_four_year.full_time_pooled,latest.student.retention_rate.lt_four_year.part_time_pooled,latest.student.retention_rate.cohort.four_year.full_time_pooled,latest.student.retention_rate.cohort.four_year.part_time_pooled,latest.student.retention_rate.cohort.lt_four_year.full_time_pooled,latest.student.retention_rate.cohort.lt_four_year.part_time_pooled,latest.student.retention_rate.pooled_yrs_used.full_time,latest.student.retention_rate.pooled_yrs_used.part_time,latest.student.retention_rate.overall.full_time,latest.student.share_25_older,latest.student.share_lowincome.0_30000,latest.student.share_independent_students,latest.student.share_independent_lowincome.0_30000,latest.student.share_dependent_lowincome.0_300000,latest.student.share_firstgeneration,latest.student.share_middleincome.30001_48000,latest.student.share_middleincome.48001_75000,latest.student.share_highincome.75001_110000,latest.student.share_highincome.110001plus,latest.student.share_dependent_middleincome.300001_48000,latest.student.share_dependent_middleincome.48001_75000,latest.student.share_dependent_highincome.75001_110000,latest.student.share_dependent_highincome.110001plus,latest.student.share_independent_middleincome.30001_48000,latest.student.share_independent_middleincome.48001_75000,latest.student.share_independent_highincome.75001_110000,latest.student.share_independent_highincome.110001plus,latest.student.share_firstgeneration_parents.middleschool,latest.student.share_firstgeneration_parents.highschool,latest.student.share_firstgeneration_parents.somecollege,latest.student.fafsa_sent.2_college_allyrs,latest.student.fafsa_sent.3_college_allyrs,latest.student.fafsa_sent.4_college_allyrs,latest.student.fafsa_sent.5plus_college_allyrs,latest.student.fafsa_sent.overall,latest.student.fafsa_sent.1_college,latest.student.fafsa_sent.2_colleges,latest.student.fafsa_sent.3_college,latest.student.fafsa_sent.4_colleges,latest.student.fafsa_sent.5_or_more_colleges,latest.student.avg_dependent_income.2014dollars,latest.student.avg_independent_income.2014dollars,latest.student.family_income.overall,latest.student.family_income.dependent_students,latest.student.family_income.independent_students,latest.student.valid_dependency_status,latest.student.parents_education_level,latest.student.FAFSA_applications,latest.student.students_with_pell_grant,latest.student.undergrads_with_pell_grant_or_federal_student_loan,latest.student.undergrads_non_degree_seeking,latest.student.grad_students,latest.student.retention_rate_suppressed.four_year.full_time_pooled,latest.student.retention_rate_suppressed.four_year.part_time_pooled,latest.student.retention_rate_suppressed.lt_four_year.full_time_pooled,latest.student.retention_rate_suppressed.lt_four_year.part_time_pooled,latest.student.ftft_undergrads_with_pell_grant_or_federal_student_loan,latest.student.ftft_undergrads_with_pell_grant_or_federal_student_loan_pooled
9,186283,0.6746,3567.0,,4368.0,1147.0,0.5405,0.1441,0.1791,0.0544,0.0025,0.0008,0.0359,0.0191,0.0235,,,,,,,,,,,,,20.0,,0.09000000357627,0.5977900552,0.0138121547,0.9022099448,,0.294011976,83065.0,65207.0,24046.0,,,80.3000030517578,10.3199996948242,4.92000007629394,6.46999979019165,19.8899993896484,12.119999885559,86.8000030517578,85423.0,4.44999980926513,3.09999990463256,11.0,0.4239,0.5761,0.0816,,0.7928,0.7909,0.4,0.779,0.2941,,,,,1774.0,17.0,,,2.0,4.0,0.7909,0.0711,0.2718232044,0.0977900552,0.7005649718,0.2253521127,0.294011976,0.1298342541,0.1281767956,0.1629834254,0.3071823204,0.123698714,,,,0.186440678,,,,0.0185628743,0.2754491018,0.705988024,0.7591160221,0.6160220994,0.5154696133,0.4187845304,,,,,,,89462.0,24046.0,1810.0,1633.0,177.0,1810.0,1670.0,1810.0,0.453038674,3782.0,63.0,1006.0,0.779,,,,868.0,1786.0
10,186432,0.545,2124.0,,2685.0,1103.0,0.1412,0.1992,0.4925,0.0796,0.0005,0.0033,0.0094,0.0287,0.0457,,,,,,,,,,,,,21.0,,0.15000000596046,0.6389891697,0.0397111913,0.8288808664,,0.4802571166,44600.0,28451.0,31685.0,,,56.1399993896484,22.0300006866455,7.65000009536743,22.9799995422363,15.829999923706,8.71000003814697,69.9700012207031,63508.0,11.579999923706,4.92999982833862,11.0,0.3983,0.6017,0.0499,,0.7896,0.747,,0.7827,,,,,,985.0,0.0,,,2.0,4.0,0.747,0.104,0.5119133574,0.1711191336,0.6751054852,0.4782229965,0.4802571166,0.1711191336,0.1328519856,0.080866426,0.1032490975,0.1898954704,0.1385017422,0.0783972125,0.1149825784,0.0801687764,0.1054852321,0.0928270042,0.0464135021,0.0863177227,0.3939393939,0.5197428834,0.7523465704,0.6202166065,0.5198555957,0.4281588448,,,,,,,47266.0,31685.0,1385.0,1148.0,237.0,1385.0,1089.0,1385.0,0.7906137184,2423.0,231.0,842.0,0.7827,,,,427.0,990.0
11,186584,0.697,5822.0,,6468.0,4922.0,0.5127,0.0804,0.1846,0.1101,0.0017,0.0009,0.0426,0.0268,0.0402,,,,,,,,,,,,,20.0,,0.11999999731779,0.5415606446,0.0139949109,0.8982188295,,0.2789620019,86867.0,63427.0,19372.0,,,72.5500030517578,13.9899997711181,5.80999994277954,12.0900001525878,18.6299991607666,10.9799995422363,80.3899993896484,79591.0,6.76999998092651,3.57999992370605,11.0,0.4698,0.5302,0.0273,,0.8846,0.8423,,0.8342,0.75,,,,,3154.0,4.0,,,2.0,4.0,0.8423,0.0359,0.2909245123,0.1017811705,0.8083333333,0.2322946176,0.2789620019,0.1242578456,0.1242578456,0.1251060221,0.3354537744,0.1265344665,,,,0.1041666667,,,,0.0213160334,0.2576459685,0.7210379981,0.7811704835,0.681509754,0.5877862595,0.4830364716,,,,,,,94515.0,19372.0,2358.0,2118.0,240.0,2358.0,2158.0,2358.0,0.4868532655,6109.0,91.0,3901.0,0.8342,,,,1629.0,3153.0
12,186618,0.572,754.0,,928.0,581.0,0.2281,0.3263,0.2732,0.0332,0.004,0.0093,0.0199,0.0159,0.0902,,,,,,,,,,,,,23.0,,0.2199999988079,0.7902439024,0.1097560976,0.6975609756,,0.4707692308,43968.0,29785.0,39278.0,,,68.0899963378906,18.2999992370605,5.15999984741211,13.8599996566772,19.0,11.1000003814697,78.7099990844726,82332.0,7.34999990463257,3.9300000667572,11.0,0.321,0.679,0.1631,,0.5917,0.7633,,0.7265,,,,,,351.0,0.0,,,2.0,4.0,0.7633,0.2638,0.4853658537,0.3024390244,0.5080645161,0.4755244755,0.4707692308,0.1829268293,0.1512195122,0.0951219512,0.0853658537,0.1853146853,0.1538461538,,,0.1774193548,0.1451612903,,,0.0646153846,0.4061538462,0.5292307692,0.6975609756,0.5414634146,0.4487804878,0.3634146341,,,,,,,46001.0,39278.0,410.0,286.0,124.0,410.0,325.0,410.0,0.7512195122,834.0,32.0,486.0,0.7265,,,,169.0,351.0
13,186867,0.8565,3787.0,,3753.0,4405.0,0.5854,0.023,0.1336,0.1846,0.0008,0.0,0.0,0.0264,0.0462,,,,,,,,,,,,,19.0,,0.02999999932944,0.2847358121,,,,0.1549439348,133007.0,117032.0,,,,78.0699996948242,8.48999977111816,6.55999994277954,11.1999998092651,20.1800003051757,12.1899995803833,80.3899993896484,83951.0,5.67999982833862,3.14000010490417,11.0,0.7098,0.2902,0.0074,,0.9502,0.9329,,0.9362,,,,,,1975.0,,,,2.0,,0.9329,0.0027,0.126223092,,,,0.1549439348,0.0743639922,0.1223091977,0.1320939335,0.5450097847,,,,,,,,,0.0101936799,0.1447502548,0.8450560652,0.7113502935,0.6624266145,0.614481409,0.5694716243,,,,,,,,,1022.0,,,1022.0,981.0,1022.0,0.2641878669,3659.0,4.0,3466.0,0.9362,,,,969.0,1978.0
14,186900,0.2239,63.0,,75.0,,0.9365,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,,,,,,,,,,,,,19.0,,0.03999999910593,,,,,,30050.0,26512.0,,,,76.4400024414062,12.5699996948242,2.22000002861022,15.4700002670288,13.1000003814697,8.59000015258789,78.1900024414062,49832.0,15.8400001525878,3.85999989509582,10.0,1.0,0.0,0.0,,0.2414,0.8333,,0.75,,,,,,20.0,,,,4.0,,0.8333,0.0167,0.5714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,42.0,,42.0,,60.0,,,,,,,6.0,30.0
15,188182,0.2963,370.0,,427.0,594.0,0.2486,0.1378,0.5027,0.0108,0.0351,0.0054,0.0054,0.0,0.0541,,,,,,,,,,,,,23.0,,0.34000000357627,0.4774011299,0.0988700565,0.7627118644,,0.46875,48745.0,33345.0,37868.0,,,66.7099990844726,4.40000009536743,0.94999998807907,37.9099998474121,9.59000015258789,5.0,87.3199996948242,45234.0,16.8999996185302,4.90999984741211,10.0,0.5514,0.4486,0.1892,,0.3321,0.7414,1.0,0.6803,0.6607,,,,,122.0,56.0,,,2.0,4.0,0.7414,0.2477,0.4406779661,0.2372881356,0.6071428571,0.3888888889,0.46875,0.1723163842,0.1384180791,0.1468926554,0.1016949153,,,0.1481481481,,,,0.1428571429,,0.096875,0.371875,0.53125,0.6214689266,0.4039548023,0.2881355932,0.2457627119,,,,,,,52128.0,37868.0,354.0,270.0,84.0,354.0,320.0,354.0,0.7457627119,442.0,,534.0,0.6803,0.6607,,,62.0,126.0
16,188340,0.4132,1438.0,,1971.0,7.0,0.13,0.1523,0.3185,0.1433,0.0035,0.0076,0.016,0.0709,0.1579,,,,,,,,,,,,,23.0,,0.28999999165534,0.12723449,0.0988433228,0.6477392219,0.0168243954,0.4709066306,32448.0,21529.0,19597.0,,,44.1199989318847,26.3500003814697,9.11999988555908,29.2000007629394,13.0900001525878,8.43000030517578,59.560001373291,55978.0,16.8999996185302,5.42000007629394,10.0,0.872,0.128,0.1836,,0.6994,0.7761,,0.7742,0.125,,,,,279.0,8.0,,,2.0,4.0,0.7761,0.301,0.6424815983,0.3522607781,0.7970149254,0.5584415584,0.4709066306,0.1535226078,0.1051524711,0.047318612,0.0515247108,0.1785714286,,,,0.1074626866,,,,0.0757780785,0.3951285521,0.5290933694,0.4858044164,0.294426919,0.2334384858,0.1787592008,,,,,,,39437.0,19597.0,951.0,616.0,335.0,951.0,739.0,951.0,0.8317560463,1628.0,,4.0,0.7742,,,,327.0,632.0
17,188429,0.7227,5076.0,,5911.0,3163.0,0.4795,0.0902,0.1789,0.1194,0.0041,0.0006,0.0286,0.0378,0.0609,,,,,,,,,,,,,21.0,,0.23999999463558,0.7211120765,0.0421372719,0.8271068636,0.0043440487,0.354206501,77136.0,51854.0,30115.0,,,66.6900024414062,17.8500003814697,6.73000001907348,12.9200000762939,16.5699996948242,11.4799995422363,74.5999984741211,80864.0,7.46999979019165,3.31999993324279,11.0,0.3111,0.6889,0.05,,0.7286,0.8212,0.5,0.8047,0.5135,,,,,2361.0,37.0,,,2.0,4.0,0.8212,0.0769,0.3158123371,0.1728931364,0.6180904523,0.2526260504,0.354206501,0.1481320591,0.1350999131,0.1324934839,0.2684622068,0.1391806723,0.1433823529,0.1470588235,0.3177521008,0.1909547739,0.0954773869,0.0628140704,0.0326633166,0.0325047801,0.3217017208,0.645793499,0.7202432667,0.5829713293,0.5021720243,0.425716768,,,,,,,86965.0,30115.0,2302.0,1904.0,398.0,2302.0,2092.0,2302.0,0.5073848827,5360.0,48.0,2460.0,0.8047,0.5135,,,1124.0,2361.0
18,188526,0.7544,683.0,,844.0,450.0,0.5124,0.082,0.0703,0.1874,0.0044,0.0,0.0556,0.0469,0.041,,,,,,,,,,,,,20.0,,0.14000000059604,0.6031746032,,0.8820861678,,0.2169811321,92607.0,79148.0,19834.0,,,87.7900009155273,5.09000015258789,3.13000011444091,4.98000001907348,14.5100002288818,10.079999923706,90.0400009155273,60872.0,7.65000009536743,3.48000001907348,10.0,0.3953,0.6047,0.0,,0.6763,0.8541,,0.7846,0.5,,,,,376.0,2.0,,,2.0,4.0,0.8541,0.1033,0.2290249433,0.1179138322,0.7692307692,0.1568123393,0.2169811321,0.1065759637,0.1337868481,0.1496598639,0.380952381,,,,,,,,,,,0.7830188679,0.6439909297,0.4988662132,0.3786848073,0.3151927438,,,,,,,102335.0,19834.0,441.0,389.0,52.0,441.0,424.0,441.0,0.3197278912,794.0,3.0,432.0,0.7846,,,,185.0,376.0
19,188641,0.5845,1572.0,,2212.0,738.0,0.5992,0.1183,0.0916,0.0184,0.0006,0.0038,0.0242,0.0821,0.0617,,,,,,,,,,,,,19.0,,0.03999999910593,0.4638826185,,0.9424379233,,0.245049505,69323.0,54905.0,15054.0,,,88.7799987792968,5.67999982833862,2.01999998092651,4.13999986648559,15.2700004577636,11.329999923706,92.5100021362304,63665.0,7.40999984741211,3.69000005722045,11.0,0.5045,0.4955,0.0331,,0.8291,0.6703,,0.6983,,,,,,895.0,,,,2.0,,0.6703,0.0636,0.30248307,0.0575620767,,,0.245049505,0.1297968397,0.1726862302,0.1862302483,0.2088036117,,,,,,,,,,,0.754950495,0.7539503386,0.611738149,0.5282167043,0.420993228,,,,,,,72638.0,15054.0,886.0,835.0,51.0,886.0,808.0,886.0,0.5474040632,1715.0,21.0,594.0,0.6983,,,,458.0,895.0
20,189088,0.7277,1932.0,,2482.0,433.0,0.4984,0.1071,0.1377,0.0373,0.001,0.0,0.0611,0.0994,0.058,,,,,,,,,,,,,19.0,,0.01999999955296,0.6197183099,,0.951486698,,0.1217105263,83934.0,62890.0,6017.0,,,80.4199981689453,7.32000017166137,5.48999977111816,9.17000007629394,22.5900001525878,17.3099994659423,83.6699981689453,78301.0,6.59999990463257,3.09999990463256,11.0,0.426,0.574,0.0833,,0.7961,0.8029,,0.8285,,,,,,968.0,,,,2.0,,0.8029,0.0194,0.2910798122,0.048513302,,,0.1217105263,0.1095461659,0.1408450704,0.1502347418,0.3082942097,,,,,,,,,,,0.8782894737,0.8419405321,0.7918622848,0.7621283255,0.7276995305,,,,,,,87907.0,6017.0,639.0,608.0,31.0,639.0,608.0,639.0,0.4491392801,1957.0,186.0,347.0,0.8285,,,,482.0,968.0
21,189097,0.9292,2744.0,,2771.0,,0.4523,0.0521,0.1155,0.1797,0.0011,0.0011,0.0638,0.1228,0.0117,,,,,,,,,,,,,19.0,,0.0,,,,,0.1556503198,97285.0,66094.0,,,,71.1500015258789,11.3100004196167,7.90000009536743,13.8199996948242,21.329999923706,16.5599994659423,77.3899993896484,75897.0,8.73999977111816,3.66000008583068,11.0,0.0,1.0,0.0339,,0.8214,0.9278,1.0,0.9404,0.9375,,,,,1225.0,32.0,,,2.0,4.0,0.9278,0.003,0.244,,,,0.1556503198,0.136,0.166,0.152,0.302,,,,,,,,,0.0298507463,0.1257995736,0.8443496802,0.646,,,0.602,,,,,,,,,500.0,,,500.0,469.0,500.0,0.456,2631.0,,,0.9404,0.9375,,,624.0,1226.0
22,189228,0.4113,2248.0,,4377.0,,0.0418,0.1802,0.2549,0.02,0.0027,0.0004,0.0049,0.0854,0.4097,,,,,,,,,,,,,26.0,,0.30000001192092,0.6529480444,0.1050788091,0.4711033275,0.0148861646,0.4940549405,24407.0,17419.0,19675.0,,,45.810001373291,30.2800006866455,6.17999982833862,25.6900005340576,13.4799995422363,9.11999988555908,65.370002746582,57151.0,16.9500007629394,5.51999998092651,10.0,0.3394,0.6606,0.2625,,0.4205,0.6795,1.0,0.6875,0.3939,,,,,224.0,33.0,,,2.0,4.0,0.6795,0.5098,0.6929363689,0.5288966725,0.7450331126,0.634448575,0.4940549405,0.1692936369,0.0837711617,0.030647986,0.0233508465,0.1691449814,0.1090458488,0.0464684015,0.0408921933,0.1694260486,0.0612582781,0.0165562914,0.0077262693,0.0791307913,0.4149241492,0.5059450595,0.4130180969,0.2154115587,0.1544074723,0.1173380035,,,,,,,29719.0,19675.0,3426.0,1614.0,1812.0,3426.0,2439.0,3426.0,0.8727378867,2958.0,128.0,,0.6875,0.3939,,,211.0,624.0
23,189273,0.2667,96.0,,81.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0,,0.0,,,,,,18336.0,15722.0,,,,67.3799972534179,6.07000017166137,11.1599998474121,18.4400005340576,11.1300001144409,7.32000017166137,60.0099983215332,40380.0,27.6200008392334,4.21000003814697,10.0,1.0,0.0,0.0,,0.6571,0.8966,,0.6731,,,,,,52.0,,,,2.0,,0.8966,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,18.0,,18.0,,80.0,1.0,,0.6731,,,,29.0,52.0
24,189282,0.8967,254.0,,269.0,,0.4331,0.1929,0.1575,0.189,0.0,0.0079,0.0197,0.0,0.0,,,,,,,,,,,,,31.0,,0.70999997854232,0.7837837838,0.2342342342,0.2072072072,,0.369047619,51748.0,37001.0,44820.0,,,54.0999984741211,21.2600002288818,9.0,22.0300006866455,18.0499992370605,12.8800001144409,62.310001373291,60572.0,15.1000003814697,4.92000007629394,10.0,0.1102,0.8898,0.4173,,,,,,,,,,,,,,,,,,0.6322,0.4234234234,0.7927927928,,,0.369047619,0.2162162162,0.1261261261,0.0990990991,0.1351351351,,,,,,,,,,,0.630952381,0.4234234234,,,,,,,,,,78258.0,44820.0,111.0,23.0,88.0,111.0,84.0,111.0,0.3243243243,261.0,,,,,,,0.0,2.0
25,189413,0.6605,510.0,,920.0,138.0,0.0137,0.198,0.7725,0.0,0.0,0.0,0.0157,0.0,0.0,,,,,,,,,,,,,29.0,,0.63999998569488,0.756684492,0.1296791444,0.3582887701,0.0160427807,0.5232198142,17539.0,14158.0,17720.0,,,31.3899993896484,31.4899997711181,4.07000017166137,46.7099990844726,8.85999965667724,5.78000020980835,58.8800010681152,36735.0,29.9799995422363,7.76000022888183,10.0,0.2059,0.7941,0.0,,0.6,0.871,,0.7054,,,,,,112.0,,,,2.0,,0.871,0.8333,0.7927807487,0.6417112299,0.7916666667,0.7947761194,0.5232198142,0.1417112299,,,,0.1231343284,,,,0.1520833333,,,,0.1207430341,0.4024767802,0.4767801858,0.2526737968,0.1056149733,0.0762032086,0.0548128342,,,,,,,17214.0,17720.0,748.0,268.0,480.0,748.0,323.0,748.0,0.9705882353,630.0,,78.0,0.7054,,,,91.0,158.0
26,189705,0.6781,1957.0,,2349.0,1189.0,0.7087,0.0945,0.0669,0.0291,0.0031,0.001,0.0235,0.0363,0.0368,,,,,,,,,,,,,19.0,,0.03999999910593,0.5408805031,0.008984726,0.9568733154,,0.2305502846,78792.0,65323.0,15083.0,,,87.6100006103515,8.05000019073486,1.46000003814697,3.07999992370605,15.1899995803833,10.3500003814697,94.0100021362304,61812.0,7.15000009536743,3.66000008583068,10.0,0.5079,0.4921,0.0215,,0.8432,0.8152,1.0,0.8251,0.5,,,,,1035.0,2.0,,,2.0,4.0,0.8152,0.0375,0.2569631626,0.0431266846,,,0.2305502846,0.1248876909,0.1590296496,0.1725067385,0.2866127583,,,,,,,,,0.0113851992,0.2191650854,0.7694497154,0.7663971249,0.6226415094,0.5193171608,0.414195867,,,,,,,81664.0,15083.0,1113.0,1065.0,48.0,1113.0,1054.0,1113.0,0.5040431267,2213.0,23.0,840.0,0.8251,,,,553.0,1037.0
27,189848,0.5888,747.0,,1143.0,11.0,0.6841,0.1178,0.1017,0.0094,0.004,0.0013,0.0281,0.0,0.0535,,,,,,,,,,,,,21.0,,0.05999999865889,0.7395264117,0.0346083789,0.85428051,,0.297029703,57863.0,44904.0,21962.0,,,89.3600006103515,5.82000017166137,1.38999998569488,3.86999988555908,13.9300003051757,9.88000011444091,93.3099975585937,59343.0,7.98000001907348,3.80999994277954,10.0,0.2477,0.7523,0.1874,,0.8152,0.6514,,0.6777,,,,,,422.0,,,,2.0,,0.6514,0.146,0.3479052823,0.14571949,0.725,0.2835820896,0.297029703,0.1639344262,0.1657559199,0.1803278689,0.1420765027,0.1663113006,,,,0.15,,,,0.0217821782,0.2752475248,0.702970297,0.693989071,0.5081967213,0.3715846995,0.2859744991,,,,,,,63986.0,21962.0,549.0,469.0,80.0,549.0,505.0,549.0,0.6247723133,856.0,28.0,25.0,0.6777,,,,218.0,422.0
28,189857,0.3504,513.0,,616.0,92.0,0.8811,0.0,0.0,0.0,0.0,0.0,0.0,0.1189,0.0,,,,,,,,,,,,,19.0,,0.00999999977648,,,,,0.2708333333,38438.0,36140.0,,,,36.810001373291,52.060001373291,4.09999990463256,9.63000011444091,14.3199996948242,10.1899995803833,64.2200012207031,51407.0,18.0400009155273,6.30999994277954,10.0,1.0,0.0,0.0,,0.3319,0.6526,,0.6642,,,,,,134.0,,,,2.0,,0.6526,0.0049,0.3731343284,,,,0.2708333333,0.2537313433,0.2835820896,,,,,,,,,,,,,0.7291666667,,,,,,,,,,,,,201.0,,,201.0,96.0,201.0,,609.0,,81.0,0.6642,,,,96.0,135.0
29,190044,0.7594,2867.0,,3193.0,1504.0,0.7928,0.029,0.0499,0.0373,0.0028,0.0003,0.0384,0.0255,0.0241,,,,,,,,,,,,,19.0,,0.02999999932944,0.2998554913,,0.9674855491,,0.1528709918,103120.0,90321.0,12627.0,,,91.4100036621093,3.90000009536743,1.42999994754791,3.38000011444091,14.6499996185302,10.4300003051757,93.8099975585937,62331.0,7.15999984741211,3.58999991416931,10.0,0.6924,0.3076,0.008,,0.8939,0.872,0.0,0.8752,0.0,,,,,1586.0,1.0,,,2.0,4.0,0.872,0.0143,0.1567919075,0.0325144509,,,0.1528709918,0.1011560694,0.1315028902,0.1936416185,0.4169075145,,,,,,,,,0.0082028337,0.1446681581,0.8471290082,0.7904624277,0.7225433526,0.6264450867,0.5274566474,,,,,,,106161.0,12627.0,1384.0,1339.0,45.0,1384.0,1341.0,1384.0,0.3547687861,3081.0,38.0,1120.0,0.8752,,,,789.0,1586.0
30,190099,0.906,3032.0,,3098.0,14.0,0.6501,0.0416,0.0923,0.0528,0.0007,0.0016,0.0416,0.093,0.0264,,,,,,,,,,,,,19.0,,0.0,0.5764966741,,,,0.1807511737,112062.0,76732.0,,,,80.8099975585937,8.26000022888183,4.55999994277954,8.72999954223632,21.0200004577636,15.3800001144409,86.4300003051757,81701.0,6.63000011444091,3.06999993324279,11.0,0.4495,0.5505,0.003,,0.9684,0.9351,,0.9419,,,,,,1601.0,,,,2.0,,0.9351,0.001,0.1884700665,,,,0.1807511737,0.1286031042,0.1529933481,0.1507760532,0.3791574279,,,,,,,,,0.0328638498,0.1478873239,0.8192488263,,,,0.6917960089,,,,,,,,,451.0,,,451.0,426.0,451.0,0.4168514412,2980.0,10.0,12.0,0.9419,,,,786.0,1601.0
31,190114,0.3975,509.0,,966.0,521.0,0.0747,0.5442,0.2986,0.0196,0.0059,0.002,0.0275,0.0098,0.0177,,,,,,,,,,,,,32.0,,0.75,0.7885714286,0.1314285714,0.1557142857,,0.4958158996,21737.0,14836.0,20141.0,,,27.2299995422363,45.4599990844726,5.82000017166137,30.8999996185302,10.8500003814697,7.05999994277954,61.8600006103515,44959.0,24.0,7.23000001907348,10.0,0.2888,0.7112,0.1552,,0.1188,0.5,1.0,0.6316,0.5,,,,,38.0,4.0,,,2.0,4.0,0.5,0.8211,0.7314285714,0.8442857143,0.7512690355,0.623853211,0.4958158996,0.16,0.0728571429,0.0214285714,0.0142857143,0.119266055,0.1467889908,,,0.1675126904,0.0592216582,,,0.0878661088,0.4079497908,0.5041841004,0.3071428571,,,0.0571428571,,,,,,,30395.0,20141.0,700.0,109.0,591.0,700.0,478.0,700.0,0.8128571429,626.0,19.0,328.0,0.6316,,,,29.0,57.0
32,190150,0.9299,8148.0,,8689.0,25193.0,0.3272,0.07,0.1451,0.1703,0.0047,0.001,0.0577,0.1813,0.0428,,,,,,,,,,,,,23.0,,0.47999998927116,0.4472727273,0.0624242424,0.6490909091,0.0103030303,0.2504905167,65422.0,31310.0,22948.0,,,70.0899963378906,12.3100004196167,7.63000011444091,14.4200000762939,22.0900001525878,16.3999996185302,77.9400024414062,76971.0,8.77999973297119,3.67000007629394,11.0,0.5083,0.4917,0.0784,,0.6517,0.9527,0.8667,0.9691,0.9143,,,,,2850.0,70.0,,,2.0,2.0,0.9527,0.142,0.4781818182,0.3509090909,0.7288428325,0.3426704015,0.2504905167,0.1363636364,0.1109090909,0.0860606061,0.1884848485,0.1531279178,0.1213818861,0.1055088702,0.2773109244,0.1053540587,0.091537133,0.0500863558,0.02417962,0.0313930674,0.2190974493,0.7495094833,0.5496969697,0.4418181818,0.3884848485,0.3460606061,,,,,,,88384.0,22948.0,1650.0,1071.0,579.0,1650.0,1529.0,1650.0,0.5993939394,8221.0,,21987.0,0.9691,0.9143,,,1434.0,2881.0
33,190248,0.5811,722.0,,1699.0,719.0,0.403,0.1468,0.2424,0.0582,0.0042,0.0014,0.0,0.0679,0.0762,,,,,,,,,,,,,26.0,,0.18000000715255,0.6940639269,0.1324200913,0.5410958904,,0.3984375,55396.0,39886.0,36675.0,,,69.3799972534179,16.25,4.55000019073486,14.869999885559,17.25,13.2100000381469,77.5100021362304,76194.0,8.1899995803833,3.45000004768371,11.0,0.2535,0.7465,0.133,,0.6778,0.5249,,0.5762,1.0,,,,,328.0,1.0,,,2.0,4.0,0.5249,0.2537,0.3721461187,0.4589041096,0.4776119403,0.2827004219,0.3984375,0.196347032,0.1872146119,0.095890411,0.1484018265,0.1139240506,0.2362869198,,,0.2935323383,0.1293532338,,,0.0572916667,0.3411458333,0.6015625,0.6095890411,0.4223744292,0.3424657534,0.2945205479,,,,,,,71274.0,36675.0,438.0,237.0,201.0,438.0,384.0,438.0,0.5525114155,1281.0,33.0,374.0,0.5762,,,,183.0,333.0
